Restoration Hardware,814,,321,Restoration Hardware.jpeg (https://dl.airtable.com/BLcwbhgRfyvYoEUXwcxU_Restoration%20Hardware.jpeg),,,70.00%,CardCash,70.00%
Rita,815,,,Rita.jpeg (https://dl.airtable.com/ePNx0k9CQSa0NDksIHlI_Rita.jpeg),,,65.00%,CardCash,65.00%
Rite Aid,816,,70,rite_aid-gift-card.jpg (https://dl.airtable.com/rmQ2kJHtSIOl67eB9zbu_rite_aid-gift-card.jpg),79%,79.00%,82.00%,CardCash,82.00%
Ritz Camera,817,,,Ritz Camera.jpeg (https://dl.airtable.com/aa2QpUSCCoOOpbFOzwII_Ritz%20Camera.jpeg),,64.50%,64.50%,SaveYa,
Road Runner Sports,819,,,Road Runner Sports.jpeg (https://dl.airtable.com/rJjzKrPZRlOx2jhKxp9S_Road%20Runner%20Sports.jpeg),78%,0.00%,81.00%,CardCash,81.00%
Rock Bottom Restaurant & Brewery,820,,,Rock Bottom Restaurant & Brewery.jpeg (https://dl.airtable.com/AVEgTTxCQmS0NP8Cyr4u_Rock%20Bottom%20Restaurant%20%26%20Brewery.jpeg),,73.00%,73.00%,SaveYa,65.00%
Rocky Mountain Chocolate Factory,821,,,Rocky Mountain Chocolate Factory.jpeg (https://dl.airtable.com/jn1VUOtHRte99NTD5FWY_Rocky%20Mountain%20Chocolate%20Factory.jpeg),,,50.00%,CardCash,50.00%
Rodrigo's Mexican Grill,822,,,Rodrigo's Mexican Grill.jpeg (https://dl.airtable.com/tRsV8pHySla1wSODOCEX_Rodrigo's%20Mexican%20Grill.jpeg),,,56.00%,CardCash,56.00%
Rogers Jewelers,823,,,Rogers Jewelers.jpeg (https://dl.airtable.com/RTfiXTDYRwqqv2aXI82C_Rogers%20Jewelers.jpeg),,,55.00%,CardCash,55.00%
Romano's Macaroni Grill,824,,,Romano's Macaroni Grill.jpeg (https://dl.airtable.com/aKyJz5SqRM2mjGDhKBqY_Romano's%20Macaroni%20Grill.jpeg),,,75.00%,CardCash,75.00%
Ron Jon,825,,,Ron Jon.jpeg (https://dl.airtable.com/aRmqV1VT7mMkNCelck5w_Ron%20Jon.jpeg),,,55.00%,CardCash,55.00%
Rooms To Go,826,,,Rooms To Go.jpeg (https://dl.airtable.com/tnYnXyERGWXMxZlIcoEr_Rooms%20To%20Go.jpeg),,,60.00%,CardCash,60.00%
Roosters,827,,,Roosters.jpeg (https://dl.airtable.com/wXyVKIRkQ72QsdRyKOGU_Roosters.jpeg),,,50.00%,CardCash,50.00%
Ross,828,,232,ross-gift-card.jpg (https://dl.airtable.com/adC0WfIrSvKBQLXRSB5K_ross-gift-card.jpg),81%,81.00%,84.00%,CardCash,84.00%
Roy's Hawaiian Fusion,829,,103,roys_hawaiian_fusion-gift-card.jpg (https://dl.airtable.com/UeZWvQtlQjuY6W3LgefO_roys_hawaiian_fusion-gift-card.jpg),,,67.00%,CardCash,67.00%
Rubio's,830,,,Rubio's.jpeg (https://dl.airtable.com/fjREzPTYR4awc5p5tOHP_Rubio's.jpeg),78%,79.00%,81.00%,CardCash,81.00%
Ruby Tuesday,831,,,Ruby Tuesday.jpeg (https://dl.airtable.com/TTuwxFRRQiTFwbG8dgPY_Ruby%20Tuesday.jpeg),73%,75.00%,76.00%,CardCash,76.00%
Ruby's Diner,832,,,Ruby's Diner.jpeg (https://dl.airtable.com/Js3DFEpQayQJq7dqKEEg_Ruby's%20Diner.jpeg),,,55.00%,CardCash,55.00%
rue21,833,,,rue21.jpeg (https://dl.airtable.com/IyF9VkfRginhOGbkw0rw_rue21.jpeg),64%,63.00%,67.00%,CardCash,67.00%
Rugged Wearhouse,834,,,Rugged Wearhouse.jpeg (https://dl.airtable.com/1FTdQBy6ROegQnv7xWGe_Rugged%20Wearhouse.jpeg),,,55.00%,CardCash,55.00%
Runner's Point,1089,,,runners.jpeg (https://dl.airtable.com/E6EylyAkR06FNTi9osmT_runners.jpeg),,,0.00%,CardCash,
Rural King,835,,,Rural King.jpeg (https://dl.airtable.com/OKgweFmNSLakSWCYNJTw_Rural%20King.jpeg),,,55.00%,CardCash,55.00%
Ruths Chris,836,,259,ruths_chris_steakhouse-gift-card.jpg (https://dl.airtable.com/O987ll7NR8ahly0zP906_ruths_chris_steakhouse-gift-card.jpg),,,73.00%,CardCash,73.00%
RUUM,837,,,,,72.50%,72.50%,SaveYa,0.00%
Ryan's,838,,,Ryan's.png (https://dl.airtable.com/pN4Vkn34SxewYzPYk2ff_Ryan's.png),,,55.00%,CardCash,55.00%
Safeway,839,,226,safeway-gift-card.jpg (https://dl.airtable.com/ppznMWsRKWVKE1omuZA1_safeway-gift-card.jpg),84%,95.00%,95.00%,SaveYa,87.00%
Saks Fifth Avenue,840,,29,saks_fifth_avenue-gift-card.jpg (https://dl.airtable.com/EzM5XZ1gQFKo3KeyLj4a_saks_fifth_avenue-gift-card.jpg),88%,87.00%,91.00%,CardCash,91.00%
Salad Works,841,,,Salad Works.jpeg (https://dl.airtable.com/lxcQnCcmSIS5Mtb8PJZD_Salad%20Works.jpeg),,,60.00%,CardCash,60.00%
Sally Beauty Supply,842,,,Sally Beauty Supply.jpeg (https://dl.airtable.com/n0iqHKDnTM69whMrKQBv_Sally%20Beauty%20Supply.jpeg),81%,0.00%,84.00%,CardCash,84.00%
Salon Wish,843,,,Salon Wish.jpeg (https://dl.airtable.com/tWWb5cNET5WXKKIQXgjO_Salon%20Wish.jpeg),,,45.00%,CardCash,45.00%
Sam Ash,844,,,Sam Ash.jpeg (https://dl.airtable.com/quHAYpRqQSKn4VymrWlR_Sam%20Ash.jpeg),,,65.00%,CardCash,65.00%
Sam's Club,845,,6,sams_club-gift-card.jpg (https://dl.airtable.com/LzkQhKJQLO4TivsWYD4a_sams_club-gift-card.jpg),83%,94.00%,94.00%,SaveYa,86.00%
San Francisco Giants,846,,,San Francisco Giants.jpeg (https://dl.airtable.com/7puebqTbCWoogTG5EcGw_San%20Francisco%20Giants.jpeg),84%,0.00%,87.00%,CardCash,87.00%
Save A Lot,847,,,Save A Lot.jpeg (https://dl.airtable.com/uOhlMe1JS4WWhan9t8HE_Save%20A%20Lot.jpeg),,,80.00%,CardCash,80.00%
Save Mart Supermarkets,848,,,Save Mart Supermarkets.png (https://dl.airtable.com/IDij4G6nT36duGvvOLh7_Save%20Mart%20Supermarkets.png),84%,73.00%,87.00%,CardCash,87.00%
Sbarro,849,,,Sbarro.jpeg (https://dl.airtable.com/XlOUIcl1SWwaG4yrRE3M_Sbarro.jpeg),,,71.00%,CardCash,71.00%
Schbach Jewelers,850,,,Schbach Jewelers.jpeg (https://dl.airtable.com/pF09vfbRZmYIg0LtxDzP_Schbach%20Jewelers.jpeg),,,56.00%,CardCash,56.00%
Scheels,851,,,Scheels.jpeg (https://dl.airtable.com/RZcJQiTJW6AB7OQuBsoQ_Scheels.jpeg),,,56.00%,CardCash,56.00%
Schlotzsky's,852,,,Schlotzsky's.jpeg (https://dl.airtable.com/Hyg9f0FpS62g1fNIBSD7_Schlotzsky's.jpeg),,,55.00%,CardCash,55.00%
Schnucks,853,,,Schnucks.jpeg (https://dl.airtable.com/FgFoBLQStwcM2tphgQA5_Schnucks.jpeg),,,55.00%,CardCash,55.00%
Scooter's,854,,,Scooter's.jpeg (https://dl.airtable.com/CweHtivpR1anAAE8OlZL_Scooter's.jpeg),,,45.00%,CardCash,45.00%
Scott's Food,855,,154,scotts-food-and-pharmacy-gift-card.jpg (https://dl.airtable.com/st3e68dwRYG4Ft7ID8hh_scotts-food-and-pharmacy-gift-card.jpg),,,0.00%,CardCash,
Scrubs & Beyond,856,,,Scrubs & Beyond.jpeg (https://dl.airtable.com/4DabE6xJSCuxGbzcoKjg_Scrubs%20%26%20Beyond.jpeg),,,55.00%,CardCash,55.00%
Sears,857,,32,sears-gift-card.jpg (https://dl.airtable.com/m7TRP5zRkiH6HjQCbQLg_sears-gift-card.jpg),85%,86.00%,88.00%,CardCash,88.00%
Seasons 52,859,,91,seasons52-gift-card.png (https://dl.airtable.com/dnG1X19mS8WN2snUJgWk_seasons52-gift-card.png),,,76.00%,CardCash,76.00%
See's Candies,860,,,See's Candies.png (https://dl.airtable.com/NhjJBv0tQOm0j8kujDHE_See's%20Candies.png),80%,75.00%,83.00%,CardCash,83.00%
Sephora,861,,15,sephora-gift-card.jpg (https://dl.airtable.com/j0lERCQRPqrV3QO4w2Hi_sephora-gift-card.jpg),83%,83.00%,86.00%,CardCash,86.00%
Shanes Rib Shack,864,,,Shanes Rib Shack.jpeg (https://dl.airtable.com/jnR4yaJGSACzE2gLxM4V_Shanes%20Rib%20Shack.jpeg),,,71.00%,CardCash,71.00%
Sharkys,865,,,Sharkys.jpeg (https://dl.airtable.com/YTva2diLTSiwvF6EM7yD_Sharkys.jpeg),,,45.00%,CardCash,45.00%
Sheetz,866,,,Sheetz.jpeg (https://dl.airtable.com/dKLxq0NnTCuLCkJyRtQ1_Sheetz.jpeg),,,80.00%,CardCash,80.00%
Shell Gasoline,867,,80,shell-gift-card.jpg (https://dl.airtable.com/nBvjP445RNqFxtr9q4kA_shell-gift-card.jpg),84%,95.00%,95.00%,SaveYa,87.00%
Shenk & Tittle,868,,,,,,45.00%,CardCash,45.00%
Shoe Carnival,869,,,Shoe Carnival.jpeg (https://dl.airtable.com/3QmLa9yCSAoz8N9YL6DM_Shoe%20Carnival.jpeg),,,69.00%,CardCash,69.00%
Shoe Land,870,,,Shoe Land.jpeg (https://dl.airtable.com/PH34cPvMQRmSCyJbLPpJ_Shoe%20Land.jpeg),,,45.00%,CardCash,45.00%
Shoneys,871,,,Shoneys.jpeg (https://dl.airtable.com/o5ZMC2pQ2WVcksgYSHXl_Shoneys.jpeg),,,57.00%,CardCash,57.00%
Shopko,872,,,Shopko.jpeg (https://dl.airtable.com/Za3XUaSxTgaRHOAB333i_Shopko.jpeg),,,60.00%,CardCash,60.00%
Shoprite,873,,,Shoprite.jpeg (https://dl.airtable.com/X8qFJLXUSYW5n3aHEzMt_Shoprite.jpeg),,,72.00%,CardCash,72.00%
Showcase Cinemas,874,,,Showcase Cinemas.jpeg (https://dl.airtable.com/JWjx4RDCQYmqj0jxUlAw_Showcase%20Cinemas.jpeg),,,57.00%,CardCash,57.00%
Shutterfly,875,,,Shutterfly.jpeg (https://dl.airtable.com/K0W5704eRQu4S9miChfv_Shutterfly.jpeg),,,15.00%,CardCash,15.00%
Side Step,876,,,,,,0.00%,CardCash,
Sierra Trading Post,878,,,Sierra Trading Post.jpeg (https://dl.airtable.com/zOt1s313T3CGw2EwbkNK_Sierra%20Trading%20Post.jpeg),,,55.00%,CardCash,55.00%
Sing Sing,879,,,Sing Sing.jpeg (https://dl.airtable.com/SN2HdiESemKi63tYwzFU_Sing%20Sing.jpeg),,,46.00%,CardCash,46.00%
Six02,877,,376,,,,0.00%,CardCash,
Sizzler,880,,319,Sizzler.jpeg (https://dl.airtable.com/yyU3sb64Q5O8am7GCb7u_Sizzler.jpeg),79%,79.00%,82.00%,CardCash,82.00%
Skagen,881,,,Skagen.jpeg (https://dl.airtable.com/bIqlQC3KT2utbOSbTjYe_Skagen.jpeg),,,55.00%,CardCash,55.00%
SKECHERS,882,,207,skechers-gift-card.png (https://dl.airtable.com/fkShOH5TlQAWAESPrPw2_skechers-gift-card.png),77%,53.00%,80.00%,CardCash,80.00%
Sky Mall,883,,,Sky Mall.jpeg (https://dl.airtable.com/S7Ckrg4gQKmTvpPdQivW_Sky%20Mall.jpeg),,,45.00%,CardCash,45.00%
Sky Restaurant,884,,,Sky Restaurant.jpeg (https://dl.airtable.com/bm6eJOCfR0OK5v38KGzV_Sky%20Restaurant.jpeg),,,45.00%,CardCash,45.00%
Skyline Chili,885,,,Skyline Chili.jpeg (https://dl.airtable.com/DlhXy6pDRf6Ekj6Yl5h2_Skyline%20Chili.jpeg),,,45.00%,CardCash,45.00%
Smart & Final,886,,,Smart & Final.jpeg (https://dl.airtable.com/gWIWqBKLROqQtNptekXT_Smart%20%26%20Final.jpeg),,,60.00%,CardCash,60.00%
Smashburger,887,,,Smashburger.jpeg (https://dl.airtable.com/WZG69p9GS26BfcNHJPvT_Smashburger.jpeg),,,56.00%,CardCash,56.00%
Smith & Wollensky,889,,,Smith & Wollensky.jpeg (https://dl.airtable.com/c7W3A4TSRZuRsjl8aYA7_Smith%20%26%20Wollensky.jpeg),,,64.00%,CardCash,64.00%
Smith's Food,888,,152,smiths-food-and-drug-gift-card.jpg (https://dl.airtable.com/lSCiRaQGSBWrOE1ZOK81_smiths-food-and-drug-gift-card.jpg),,,0.00%,CardCash,
Smokey Bones,890,,,Smokey Bones.jpeg (https://dl.airtable.com/oC1tfwHLQZqbtJSLttCq_Smokey%20Bones.jpeg),,,75.00%,CardCash,75.00%
Smoothie King,891,,,Smoothie King.jpeg (https://dl.airtable.com/02B8t0KLSoe2qJHJsd1d_Smoothie%20King.jpeg),,,60.00%,CardCash,60.00%
Soma,892,,,Soma.png (https://dl.airtable.com/DtINykRyTaOGkySO8nU6_Soma.png),,,67.00%,CardCash,67.00%
Sonic,893,,,Sonic.jpeg (https://dl.airtable.com/BIcbesxPQxqLLYw9ho52_Sonic.jpeg),84%,79.00%,87.00%,CardCash,87.00%
Sonnys BBQ,894,,,Sonnys BBQ.jpeg (https://dl.airtable.com/SPLZ8JSmTaw1HDohalWv_Sonnys%20BBQ.jpeg),,,15.00%,CardCash,15.00%
Sony,895,,108,sony-gift-card.jpg (https://dl.airtable.com/1tGrRx6vSyeWYKLgec63_sony-gift-card.jpg),,,45.00%,CardCash,45.00%
Sony Style,896,,,sony-gift-card.jpg (https://dl.airtable.com/VeT6uYoISjuKILOXjW3n_sony-gift-card.jpg),,,73.00%,CardCash,73.00%
Souper Salad,897,,,Souper Salad.jpeg (https://dl.airtable.com/ea0NfTPQbGLGARbD5i7v_Souper%20Salad.jpeg),,,71.00%,CardCash,71.00%
Souplantation,898,,,Souplantation.jpeg (https://dl.airtable.com/z9LR8p2RFKbhD5Lx1mHD_Souplantation.jpeg),86%,68.00%,89.00%,CardCash,89.00%
Southwest Airlines,899,,85,southwest-gift-card.jpg (https://dl.airtable.com/dF3pZj7tSiOVHuUihoFU_southwest-gift-card.jpg),85%,84.00%,88.00%,CardCash,88.00%
Spa & Wellness Gift Card by Spa Week,901,,,Spa & Wellness Gift Card by Spa Week.jpeg (https://dl.airtable.com/bA1L5AeqT6KPwsKqhwdF_Spa%20%26%20Wellness%20Gift%20Card%20by%20Spa%20Week.jpeg),71%,0.00%,74.00%,CardCash,74.00%
Spa and Salon Wish,902,,358,Spa Wish.png (https://dl.airtable.com/o7fgB9RSTnKL7EMcc0Ll_Spa%20Wish.png),,,55.00%,CardCash,55.00%
Spa Week,900,,,Spa Week.jpeg (https://dl.airtable.com/jdXZhnJiT3KabTD8dfk3_Spa%20Week.jpeg),,,45.00%,CardCash,45.00%
SpaFinder Wellness,903,,276,spafinder-gift-card.jpg (https://dl.airtable.com/1TXFvJNT16MTtKJ1y0iW_spafinder-gift-card.jpg),82%,69.00%,85.00%,CardCash,85.00%
Spaghetti Warehouse,904,,,Spaghetti Warehouse.jpeg (https://dl.airtable.com/5iPLdFNS0iI72zFm3Pqs_Spaghetti%20Warehouse.jpeg),,,45.00%,CardCash,45.00%
Specialty's Cafe & Bakery,905,,,Specialty's Cafe & Bakery.jpeg (https://dl.airtable.com/YEmPVkhfQzWDqJnmN9Ro_Specialty's%20Cafe%20%26%20Bakery.jpeg),76%,0.00%,79.00%,CardCash,79.00%
Speedway Gas,906,,244,speedway_superamerica-gift-card.jpg (https://dl.airtable.com/TuppG8KyQMSkHc858jmi_speedway_superamerica-gift-card.jpg),,,87.00%,CardCash,87.00%
Speedway Motors,907,,,Speedway Motors.png (https://dl.airtable.com/652zGvVQT761BpdEAKa8_Speedway%20Motors.png),,,80.00%,CardCash,80.00%
Spencer's,908,,,Spencer's.jpeg (https://dl.airtable.com/sFuQkicRKiGf20Ph7rjQ_Spencer's.jpeg),62%,66.00%,66.00%,SaveYa,65.00%
Spicy Cantina,909,,,Spicy Cantina.jpeg (https://dl.airtable.com/eMoCkLOfR6Ge5QPlL0Is_Spicy%20Cantina.jpeg),,,50.00%,CardCash,50.00%
Sport Chalet,910,,,Sport Chalet.jpeg (https://dl.airtable.com/ex4bDAhcT7qZlWUbcqrB_Sport%20Chalet.jpeg),82%,74.00%,85.00%,CardCash,85.00%
Sportman's Warehouse,914,,322,Sportman's Warehouse.jpeg (https://dl.airtable.com/bYLrUQgmTx2F1lV6bbLL_Sportman's%20Warehouse.jpeg),,,61.00%,CardCash,61.00%
Sports Authority,912,,243,sports_authority-gift-card.jpg (https://dl.airtable.com/bfgXBSnHRD2jAbpfjJmV_sports_authority-gift-card.jpg),84%,65.00%,87.00%,CardCash,87.00%
Sprouts Farmers Market,915,,235,sprout-s-gift-card.png (https://dl.airtable.com/QHluvusoSimljAoN4uT7_sprout-s-gift-card.png),85%,0.00%,88.00%,CardCash,88.00%
Staples,916,,39,staples-gift-card.jpg (https://dl.airtable.com/ZaLuXyyURs2674k8zAIM_staples-gift-card.jpg),86%,86.00%,89.00%,CardCash,89.00%
Starbucks Coffee,917,,20,starbucks-gift-card.jpg (https://dl.airtable.com/jJZUEffyRfqxtLhaoQp8_starbucks-gift-card.jpg),85%,73.00%,88.00%,CardCash,88.00%
Starr Restaurants,918,,,Starr Restaurants.jpeg (https://dl.airtable.com/ZCQcqIL4TFGw676TMzm7_Starr%20Restaurants.jpeg),,,55.00%,CardCash,55.00%
Stater Brothers,919,,,Stater Brothers.jpeg (https://dl.airtable.com/5jkaOzSERmC6MfFZTevl_Stater%20Brothers.jpeg),,,50.00%,CardCash,50.00%
Steak & Ale,920,,,Steak & Ale.jpeg (https://dl.airtable.com/LOpm5N3rTYqnvpPvR4wC_Steak%20%26%20Ale.jpeg),,,45.00%,CardCash,45.00%
Steak n Shake,921,,186,Steak_n_Shake_Gift_Card.jpg (https://dl.airtable.com/cT1JAfL7Q4235jnR59Yk_Steak_n_Shake_Gift_Card.jpg),,,70.00%,CardCash,70.00%
Stein Mart,922,,135,stein mart-gift-card.jpg (https://dl.airtable.com/CgGtTp1AQWGmNKSgyYb4_stein%20mart-gift-card.jpg),,,60.00%,CardCash,60.00%
Steve Madden,923,,,Steve Madden.jpeg (https://dl.airtable.com/EYzDQOfR3PGMEfxvGS5A_Steve%20Madden.jpeg),,,70.00%,CardCash,70.00%
Stoney River,924,,,Stoney River.jpeg (https://dl.airtable.com/nc056IRQRnmWTCtEbEVe_Stoney%20River.jpeg),,,45.00%,CardCash,45.00%
Stop & Shop,925,,,Stop & Shop.jpeg (https://dl.airtable.com/9uyBYoYYRKSbstzAYtHu_Stop%20%26%20Shop.jpeg),,,77.00%,CardCash,77.00%
Streets of NY,926,,,Streets of NY.jpeg (https://dl.airtable.com/Ofe38QEvRtee8k6XHmCV_Streets%20of%20NY.jpeg),,,45.00%,CardCash,45.00%
Stride Rite,927,,,Stride Rite.jpeg (https://dl.airtable.com/W3HtchGNTVqrCV8G8wz0_Stride%20Rite.jpeg),76%,70.00%,79.00%,CardCash,79.00%
Styles for Less,928,,,Styles for Less.png (https://dl.airtable.com/IAvpUFcaRZCsoe9lFpfw_Styles%20for%20Less.png),75%,0.00%,78.00%,CardCash,78.00%
Subway,929,,140,subway-gift-card.jpg (https://dl.airtable.com/VnspowZcRyKnZiJZMy7u_subway-gift-card.jpg),79%,83.00%,83.00%,SaveYa,82.00%
Sullivan Steakhouse,930,,,Sullivan Steakhouse.jpeg (https://dl.airtable.com/QMXH9FQSyewMlwWAPsfN_Sullivan%20Steakhouse.jpeg),,,45.00%,CardCash,45.00%
Sunglass Hut,931,,125,sunglass_hut-gift-card.jpg (https://dl.airtable.com/mLiA7DWaTOJ60XLNzPQf_sunglass_hut-gift-card.jpg),67%,65.00%,70.00%,CardCash,70.00%
Sunoco,932,,,https-::encrypted-tbn0.gstatic.com:images?q=tbn-ANd9GcQgHbM_9BYY7DWWppswHT-Y-VnrmfePh4hX6xQwZe3RSEiVOC7v.jpeg (https://dl.airtable.com/eAtcsaPgQv2Nz8QDljVP_https-%3A%3Aencrypted-tbn0.gstatic.com%3Aimages%3Fq%3Dtbn-ANd9GcQgHbM_9BYY7DWWppswHT-Y-VnrmfePh4hX6xQwZe3RSEiVOC7v.jpeg),,,84.00%,CardCash,84.00%
Super 1 Foods,933,,,Super 1 Foods.jpeg (https://dl.airtable.com/J0hMil9TAxOll6IwpAvL_Super%201%20Foods.jpeg),,,56.00%,CardCash,56.00%
SuperAmerica,934,,,SuperAmerica.jpeg (https://dl.airtable.com/EaEkEYnaSGORCbdDM63a_SuperAmerica.jpeg),,,83.00%,CardCash,83.00%
Supercuts,935,,,Supercuts.jpeg (https://dl.airtable.com/fo0sQoqBTsWRXbOa3DRp_Supercuts.jpeg),85%,75.00%,88.00%,CardCash,88.00%
Sur La Table,936,,,Sur La Table.jpeg (https://dl.airtable.com/XhVgJAaTkKVkTMkSI2kl_Sur%20La%20Table.jpeg),83%,74.00%,86.00%,CardCash,86.00%
Sushi Zushi,937,,,Sushi Zushi.png (https://dl.airtable.com/yRlcWma7QON1hrPDdz0D_Sushi%20Zushi.png),,,55.00%,CardCash,55.00%
Swarovski,938,,,Swarovski.jpeg (https://dl.airtable.com/PVZ94yzQceA42aAGRCl7_Swarovski.jpeg),,,60.00%,CardCash,60.00%
Swatch,939,,,Swatch.jpeg (https://dl.airtable.com/3hu2GGJ1TnOO2xLFJ93t_Swatch.jpeg),,,55.00%,CardCash,55.00%
Sweet Tomatoes,940,,,Sweet Tomatoes.jpeg (https://dl.airtable.com/tJVARGhpQYK27ZWAdgIW_Sweet%20Tomatoes.jpeg),,,50.00%,CardCash,50.00%
Taco Bell,943,,191,Taco_Bell_Gift_Card.jpg (https://dl.airtable.com/5uqBVkA5QriGBJjrDX0I_Taco_Bell_Gift_Card.jpg),81%,83.00%,84.00%,CardCash,84.00%
Taco Bueno,944,,,Tacobueno.jpeg (https://dl.airtable.com/GaISRzNRlWIUAIaw5teU_Tacobueno.jpeg),,,45.00%,CardCash,45.00%
Taco Cabana,945,,,Taco Cabana.jpeg (https://dl.airtable.com/D3LVXHhUR3iaTXHUWbJt_Taco%20Cabana.jpeg),,,65.00%,CardCash,65.00%
Taco Johns,946,,,Taco Johns.png (https://dl.airtable.com/V5ZF717RAekXAkRLRWxw_Taco%20Johns.png),,,45.00%,CardCash,45.00%
Taco Mac,947,,,Taco Mac.jpeg (https://dl.airtable.com/0ifCs5QMRUmmmwy3KHSL_Taco%20Mac.jpeg),,,55.00%,CardCash,55.00%
Taco Time,948,,,Taco Time.jpeg (https://dl.airtable.com/igb2PEZ8Tyi3ZLi4cSkX_Taco%20Time.jpeg),,,73.00%,CardCash,73.00%
Tahoe Joe's,949,,,Tahoe Joe's.jpeg (https://dl.airtable.com/O7zNUwEISFWV8I9McG8u_Tahoe%20Joe's.jpeg),,,70.00%,CardCash,70.00%
Talbots,950,,174,talbots-gift-card.jpg (https://dl.airtable.com/0GhMry87QAefUMFtOeap_talbots-gift-card.jpg),,,55.00%,CardCash,55.00%
Tanger Outlets,951,,,Tanger Outlets.jpeg (https://dl.airtable.com/fLlEKs3vStCk55VHDYz7_Tanger%20Outlets.jpeg),,,65.00%,CardCash,65.00%
Target,952,,2,target-gift-card.jpg (https://dl.airtable.com/opCITNjQmmMz6VKUVlnp_target-gift-card.jpg),86%,87.00%,89.00%,CardCash,89.00%
TCBY,953,,,TCBY.jpeg (https://dl.airtable.com/ywcs2HbESwfsUXQN3c1C_TCBY.jpeg),,,67.00%,CardCash,67.00%
Teavana,954,,,Teavana.jpeg (https://dl.airtable.com/A6df9S4OTOWZpVccgOKl_Teavana.jpeg),,,50.00%,CardCash,50.00%
Ted Baker,955,,,Ted Baker.jpeg (https://dl.airtable.com/zRijTlNhSYuMQX3mlEwR_Ted%20Baker.jpeg),,,60.00%,CardCash,60.00%
Teds Montana,956,,,Teds Montana.jpeg (https://dl.airtable.com/eMeScl8iTueFPzILwivg_Teds%20Montana.jpeg),,,55.00%,CardCash,55.00%
Tesoro,957,,,Tesoro.jpeg (https://dl.airtable.com/4eGm7W0ZQmmolpiub9Ep_Tesoro.jpeg),,,82.00%,CardCash,82.00%
Texas Roadhouse,958,,223,texas_roadhouse-gift-card.jpg (https://dl.airtable.com/kjVjHW9YQZmjVSEge4Dm_texas_roadhouse-gift-card.jpg),85%,80.00%,88.00%,CardCash,88.00%
TGI Fridays,959,,77,tgi fridays-gift-card.jpg (https://dl.airtable.com/E34ERcEQkactXCpBCYuQ_tgi%20fridays-gift-card.jpg),76%,73.00%,79.00%,CardCash,79.00%
The Body Shop,960,,,The Body Shop.jpeg (https://dl.airtable.com/1rqbtXpuSlmSYkZCiMir_The%20Body%20Shop.jpeg),86%,83.00%,89.00%,CardCash,89.00%
The Capital Grille,961,,94,,,,0.00%,CardCash,
The Children's Place,962,,184,The Children's Place.jpeg (https://dl.airtable.com/kIaBLiDaR7SN4xQWGWV6_The%20Children's%20Place.jpeg),84%,77.00%,87.00%,CardCash,87.00%
The Coffee Bean & Tea Leaf,963,,,The Coffee Bean & Tea Leaf.jpeg (https://dl.airtable.com/9j9ltdZHTru9rcmzWGoR_The%20Coffee%20Bean%20%26%20Tea%20Leaf.jpeg),74%,73.00%,77.00%,CardCash,77.00%
The Container Store,964,,112,the_container_store-gift-card.jpg (https://dl.airtable.com/JGmlY4k7Qb6pq6U4kWpr_the_container_store-gift-card.jpg),85%,76.00%,88.00%,CardCash,88.00%
The Fish Market,965,,,The Fish Market.gif (https://dl.airtable.com/lIPXjafqQweDq6QLq6zO_The%20Fish%20Market.gif),82%,0.00%,85.00%,CardCash,85.00%
The Fresh Market,966,,,The Fresh Market.jpeg (https://dl.airtable.com/kWPpeZ2CQWWSMJ7EmvXb_The%20Fresh%20Market.jpeg),78%,63.00%,81.00%,CardCash,81.00%
The Golf Warehouse,968,,,The Golf Warehouse.jpeg (https://dl.airtable.com/o6rFo8bJSmw7KRtRzAWA_The%20Golf%20Warehouse.jpeg),,,50.00%,CardCash,50.00%
The Great Indoors,969,,,The Great Indoors.jpeg (https://dl.airtable.com/0b550dsxRCC9QYwu3aEL_The%20Great%20Indoors.jpeg),,,65.00%,CardCash,65.00%
The Habit Burger Grill,967,,,The Habit Burger Grill.jpeg (https://dl.airtable.com/rnzKEWgTrGPzTmfj51MG_The%20Habit%20Burger%20Grill.jpeg),84%,0.00%,87.00%,CardCash,87.00%
The Keg Steakhouse,970,,,The Keg Steakhouse.jpeg (https://dl.airtable.com/Ocn2o3WsQF6eGbTQLrd8_The%20Keg%20Steakhouse.jpeg),,,56.00%,CardCash,56.00%
The Land of Nod,971,,,The Land of Nod.jpeg (https://dl.airtable.com/dy2Y56G8R06tKsSYqF35_The%20Land%20of%20Nod.jpeg),,,50.00%,CardCash,50.00%
The Limited,972,,130,the limited-gift-card.jpg (https://dl.airtable.com/o4a8Lb7OSpyS0jL5V017_the%20limited-gift-card.jpg),78%,61.00%,81.00%,CardCash,81.00%
The Melting Pot,973,,,The Melting Pot.jpeg (https://dl.airtable.com/7HfAvPg4SuuDXZsBf3Cr_The%20Melting%20Pot.jpeg),,,67.00%,CardCash,67.00%
The North Face,974,,214,,,,0.00%,CardCash,
The Old Spaghetti Factory,975,,,The Old Spaghetti Factory.jpeg (https://dl.airtable.com/kwXT0SQSekK4oAFxNqwV_The%20Old%20Spaghetti%20Factory.jpeg),81%,58.00%,84.00%,CardCash,84.00%
The Ritz Carlton,976,,183,Ritz carlton-gift-card.png (https://dl.airtable.com/D36MD84iSzeUAdBA5UpW_Ritz%20carlton-gift-card.png),86%,76.00%,89.00%,CardCash,89.00%
